EDGE_ID,FROM_ID,TO_ID,NAME,PRIORITY,TYPE
377255044#0,3806288920,3806288944,,2,highway.service
377255044#1,3806288944,cluster_3806290362_3806290364,,2,highway.service
377255044#3,cluster_3806290362_3806290364,3806290378,,2,highway.service
377255044#4,3806290378,3806290415,,2,highway.service
377255044#5,3806290415,3806290439,,2,highway.service
377255044#6,3806290439,3806290453,,2,highway.service
377255045#0,3806288923,3806288920,,2,highway.service
377255045#1,3806288920,3806288922,,2,highway.service
377255045#2,3806288922,3806288917,,2,highway.service
377255045#3,3806288917,3806288915,,2,highway.service
377255045#4,3806288915,3806288901,,2,highway.service
377255045#5,3806288901,3806288903,,2,highway.service
377255045#6,3806288903,3806288931,,2,highway.service
377255045#7,3806288931,3806288915,,2,highway.service
377255046,3806290458,3806290459,,2,highway.service
377255047,3806290434,3806290439,,2,highway.service
377255048,3806290429,3806290430,,2,highway.service
377255049,1315429976,3806290434,,2,highway.service
377255050,3806290408,3806290407,,2,highway.service
377255051,cluster_3806290451_3806290452,3806290454,,2,highway.service
377255052,3806290416,3806290417,,2,highway.service
377255053,3806290430,3806290431,,2,highway.service
377255054,1315430082,3806290377,,2,highway.service
377255055,3806288947,3806288949,,2,highway.service
377255056,3806290361,cluster_3806290362_3806290364,,2,highway.service
377255057,cluster_3806290435_3806290441,3806290436,,2,highway.service
377255058,3806288934,3806288899,,2,highway.service
377255059,cluster_3806290460_3806290463,3806290461,,2,highway.service
377255060,3806290440,cluster_3806290435_3806290441,,2,highway.service
377255061,3806290377,3806290378,,2,highway.service
377255062,3806290450,cluster_3806290451_3806290452,,2,highway.service
377255063#0,3806290416,3806290408,,2,highway.service
377255063#1,3806290408,3806290430,,2,highway.service
377255063#10,3806290450,3806290440,,2,highway.service
377255063#11,3806290440,3806290418,,2,highway.service
377255063#12,3806290418,3806290365,,2,highway.service
377255063#13,3806290365,3806290367,,2,highway.service
377255063#14,3806290367,3806290358,,2,highway.service
377255063#2,3806290430,cluster_3806290435_3806290441,,2,highway.service
377255063#4,cluster_3806290435_3806290441,cluster_3806290451_3806290452,,2,highway.service
377255063#6,cluster_3806290451_3806290452,3806290458,,2,highway.service
377255063#7,3806290458,cluster_3806290460_3806290463,,2,highway.service
377255063#9,cluster_3806290460_3806290463,3806290450,,2,highway.service
377255064,3806290432,1315430011,,2,highway.service
377255065,3806290392,3806290384,,2,highway.service
377255066,3806288931,3806288903,,2,highway.service
377255067,1315430011,3806290433,,2,highway.service
377255068#0,3806290391,3806290366,,2,highway.service
377255068#1,3806290366,3806290365,,2,highway.service
377255069,3806290368,3806290380,,2,highway.service
377255070,3806288916,3806288919,,2,highway.service
377255071#0,3806290413,3806290415,,2,highway.service
377255071#1,3806290415,3806290418,,2,highway.service
377255072,3806288945,3806288922,,2,highway.service
377255073,3806288908,3806288901,,2,highway.service
377255074#0,3806290456,3806290450,,2,highway.service
377255074#1,3806290450,3806290423,,2,highway.service
377255075#0,3806290367,3806290368,,2,highway.service
377255075#1,3806290368,3806290372,,2,highway.service
377255075#2,3806290372,3806290374,,2,highway.service
377255076#0,cluster_3806290362_3806290364,3806290366,,2,highway.service
377255076#1,3806290366,3806290358,,2,highway.service
377255076#2,3806290358,3806290360,,2,highway.service
377255076#3,3806290360,3806288949,,2,highway.service
377255076#4,3806288949,3806288941,,2,highway.service
377255077#0,3806288943,3806288944,,2,highway.service
377255077#1,3806288944,3806288945,,2,highway.service
377255077#2,3806288945,3806288917,,2,highway.service
377260523#0,3806333869,3806333907,,2,highway.service
377260523#1,3806333907,3806333922,,2,highway.service
377260523#2,3806333922,3806333921,,2,highway.service
377260523#3,3806333921,3806333868,,2,highway.service
377260523#4,3806333868,3806333869,,2,highway.service
377260523#5,3806333869,3806333866,,2,highway.service
377260524,3806333922,3806333923,,2,highway.service
377260525,3806333921,3806333905,,2,highway.service
377260526,3806333868,3806333886,,2,highway.service
377260527,3806333906,3806333907,,2,highway.service
377260528,3806333925,3806333926,,2,highway.service
377260529,3806333932,3806333931,,2,highway.service
377260530,3806333935,3806333934,,2,highway.service
377260531,3806333923,3806333924,,2,highway.service
377260532#0,3806334266,3806333931,,2,highway.service
377260532#1,3806333931,3806333923,,2,highway.service
377260535#0,3806334260,3806334266,,2,highway.service
377260535#1,3806334266,cluster_3806334267_62914356,,2,highway.service
377260537,3806333928,3806333929,,2,highway.service
377260539,3806334277,3806334285,,2,highway.service
377260540#0,3806334276,3806334277,,2,highway.service
377260540#1,3806334277,3806334273,,2,highway.service
377260540#2,3806334273,3806334277,,2,highway.service
377260542#0,3806333931,3806333929,,2,highway.service
377260542#1,3806333929,3806333928,,2,highway.service
377260542#2,3806333928,3806333926,,2,highway.service
377260544#0,3806333926,3806333935,,2,highway.service
377260544#1,3806333935,3806334259,,2,highway.service
377260544#2,3806334259,3806334260,,2,highway.service
377260544#3,3806334260,3806334259,,2,highway.service
384931528,1677630524,3882855659,,2,highway.service
384931529,3882855668,3882855669,,2,highway.service
384931530#0,3882855661,3882855669,,2,highway.service
384931530#1,3882855669,3882855671,,2,highway.service
384931531#0,1978960557,3882855668,,2,highway.service
384931531#1,3882855668,3882855670,,2,highway.service
384931532,3882853955,62757585,,2,highway.service
38667730#0,62633662,457961473,Parke Lane,4,highway.residential
38667730#1,457961473,62633662,Parke Lane,4,highway.residential
42681261#0,533735552,63032137,8th Street,4,highway.residential
42681261#1,63032137,63032138,8th Street,4,highway.residential
42681261#2,63032138,62914673,8th Street,4,highway.residential
42681261#3,62914673,62886180,8th Street,4,highway.residential
42681261#4,62886180,62997259,8th Street,4,highway.residential
42681261#5,62997259,3738244341,8th Street,4,highway.residential
42681261#6,3738244341,62948751,8th Street,4,highway.residential
42681261#7,62948751,62639200,8th Street,4,highway.residential
42681261#8,62639200,4706460844,8th Street,4,highway.residential
42681261#9,4706460844,4706460846,8th Street,4,highway.residential
42681262,533735577,533735573,Eureka Road,7,highway.secondary
42681264,533735573,533735577,Eureka Road,7,highway.secondary
42683527,533761526,62868072,Fort Street,9,highway.primary
42683537,533761558,62868421,Harrison Boulevard,6,highway.tertiary
42683539,533761562,533761558,Harrison Boulevard,6,highway.tertiary
42683550,533761656,1350502137,Fort Street,9,highway.primary
42683579,295221231,1794763831,Harrison Boulevard,6,highway.tertiary
443259050#0,62757598,1599403553,James Desana Drive,5,highway.unclassified
443259050#1,1599403553,cluster_1599403140_1599403473,James Desana Drive,5,highway.unclassified
443259050#2,cluster_1599403140_1599403473,590841473,James Desana Drive,5,highway.unclassified
46227046,4936721358,589567115,,8,highway.primary_link
46227047,4936655372,589567126,,8,highway.primary_link
46227048,4936725074,1611281668,,8,highway.primary_link
46227049,2419006584,62868436,,8,highway.primary_link
46263545#0,590594446,590594389,3rd Street,4,highway.residential
46263545#1,590594389,1352537132,3rd Street,4,highway.residential
46263545#2,1352537132,590594437,3rd Street,4,highway.residential
46263545#3,590594437,1352537111,3rd Street,4,highway.residential
46263545#4,1352537111,590594405,3rd Street,4,highway.residential
46270885,590840631,62639190,Forest Street,5,highway.unclassified
46270886,590840637,62898602,4th Street,5,highway.unclassified
46270887,cluster_4706460841_62701544,62656537,5th Street,5,highway.unclassified
46270903#0,62658758,1611272271,17th Street,4,highway.residential
46270903#1,1611272271,62658757,17th Street,4,highway.residential
46270903#2,62658757,62658754,17th Street,4,highway.residential
46270903#3,62658754,62658752,17th Street,4,highway.residential
46270903#4,62658752,cluster_62658680_62658750,17th Street,4,highway.residential
46270904#0,62786126,62786124,19th Street,4,highway.residential
46270904#1,62786124,cluster_62701456_62701498,19th Street,4,highway.residential
46270905#0,62832515,1611272198,15th Street,4,highway.residential
46270905#1,1611272198,62832511,15th Street,4,highway.residential
46270905#2,62832511,62832509,15th Street,4,highway.residential
46270905#3,62832509,62832507,15th Street,4,highway.residential
46270906#0,590841473,cluster_1599403140_1599403473,James Desana Drive,5,highway.unclassified
46270906#1,cluster_1599403140_1599403473,1599403325,James Desana Drive,5,highway.unclassified
46270906#2,1599403325,62757598,James Desana Drive,5,highway.unclassified
46270907#0,cluster_62701456_62701498,62786119,19th Street,4,highway.residential
46270907#1,62786119,62786118,19th Street,4,highway.residential
46270907#2,62786118,1595639417,19th Street,4,highway.residential
46270907#3,1595639417,62602915,19th Street,4,highway.residential
46270908#0,62881507,1611146923,23rd Street,4,highway.residential
46270908#1,1611146923,62881506,23rd Street,4,highway.residential
46270908#2,62881506,1611146954,23rd Street,4,highway.residential
46270908#3,1611146954,cluster_62602387_62602944,23rd Street,4,highway.residential
46270909#0,cluster_62701458_62701460,62976252,20th Street,4,highway.residential
46270909#1,62976252,590841535,20th Street,4,highway.residential
46270909#2,590841535,62914330,20th Street,4,highway.residential
46270911#0,62701492,62832572,15th Street,4,highway.residential
46270911#1,62832572,62832570,15th Street,4,highway.residential
46270911#2,62832570,1595639409,15th Street,4,highway.residential
46270911#3,1595639409,62602899,15th Street,4,highway.residential
46270912#0,cluster_62658680_62658750,62658679,17th Street,4,highway.residential
46270912#1,62658679,62658665,17th Street,4,highway.residential
46270912#2,62658665,1595639472,17th Street,4,highway.residential
46270912#3,1595639472,62602905,17th Street,4,highway.residential
464114032#0,4592672826,4683292403,,1,highway.footway
464114032#1,4683292403,4592672826,,1,highway.footway
464967025,62948948,4600086477,,2,highway.service
468109173#0,4626653993,4680018748,,2,highway.service
468109173#1,4680018748,4680018744,,2,highway.service
468109173#2,4680018744,4680018773,,2,highway.service
468109173#3,4680018773,4680018772,,2,highway.service
468109173#4,4680018772,62929152,,2,highway.service
468593213,cluster_4663102304_62939669,cluster_4663102303_62629578,,1,highway.footway
468593214,cluster_4663102351_62939670,cluster_4663102352_62629579,,1,highway.footway
4690673#0,29815442,1611272438,Shore Line Subdivision,15,railway.rail
4690673#1,1611272438,732361676,Shore Line Subdivision,15,railway.rail
4690673#2,732361676,29838354,Shore Line Subdivision,15,railway.rail
4690673#3,29838354,29838405,Shore Line Subdivision,15,railway.rail
4690673#4,29838405,29838416,Shore Line Subdivision,15,railway.rail
4690673#5,29838416,1980634591,Shore Line Subdivision,15,railway.rail
4690854,29815442,29815443,Shore Line Subdivision,15,railway.rail
469171183,4635768042,4635769422,,1,highway.footway
469171402#0,4635777185,4635777889,,1,highway.footway
469171402#1,4635777889,4635777895,,1,highway.footway
469171402#2,4635777895,4635777889,,1,highway.footway
469173900#0,4635789038,4679979091,,1,highway.footway
469173900#1,4679979091,4679979088,,1,highway.footway
4693918#0,29836274,29836269,Conrail Shared Assets Alkali Spur,15,railway.rail
4693918#1,29836269,29836278,Conrail Shared Assets Alkali Spur,15,railway.rail
4693918#2,29836278,732395426,Conrail Shared Assets Alkali Spur,15,railway.rail
4693918#3,732395426,732395433,Conrail Shared Assets Alkali Spur,15,railway.rail
4693918#4,732395433,29836318,Conrail Shared Assets Alkali Spur,15,railway.rail
4693918#5,29836318,29836321,Conrail Shared Assets Alkali Spur,15,railway.rail
4693930,29836439,1978960657,,15,railway.rail
4693942#0,29836515,29836418,,15,railway.rail
4693942#1,29836418,1978960611,,15,railway.rail
4693942#10,1978960903,1978960933,,15,railway.rail
4693942#11,1978960933,1978961029,,15,railway.rail
4693942#2,1978960611,29836516,,15,railway.rail
4693942#3,29836516,29836439,,15,railway.rail
4693942#4,29836439,1978960730,,15,railway.rail
4693942#5,1978960730,29836517,,15,railway.rail
4693942#6,29836517,1978960772,,15,railway.rail
4693942#7,1978960772,1978960810,,15,railway.rail
4693942#8,1978960810,1978960842,,15,railway.rail
4693942#9,1978960842,1978960903,,15,railway.rail
4693961#0,29836801,1611272436,Detroit Line,15,railway.rail
4693961#1,1611272436,732362071,Detroit Line,15,railway.rail
4693961#2,732362071,29838354,Detroit Line,15,railway.rail
4693961#3,29838354,29838406,Detroit Line,15,railway.rail
4693961#4,29838406,29838582,Detroit Line,15,railway.rail
4693962,29836771,29836801,Detroit Line,15,railway.rail
4693964,29836800,29836792,Detroit Line,15,railway.rail
4693966,29836794,29836795,River Subdivision,15,railway.rail
4694038#0,29837843,1983617045,,15,railway.rail
4694038#1,1983617045,1983617248,,15,railway.rail
4694048#0,29837920,1983616999,,15,railway.rail
4694048#1,1983616999,1983617032,,15,railway.rail
4694048#2,1983617032,29837914,,15,railway.rail
4694057,1983617045,1983617246,,15,railway.rail
472080488,4663163810,62986172,,2,highway.service
472310102,4665250245,4665250243,,1,highway.footway
472310113,4665251051,4665251050,,1,highway.footway
472310115,4665251063,4665251060,,1,highway.footway
472310116,4665251065,4665251064,,1,highway.footway
472310125,cluster_3653236550_4665251138,4665251139,,2,highway.service
472310126#0,cluster_4665251162_62800846,4665251145,,1,highway.footway
472310126#1,4665251145,4665251146,,1,highway.footway
472310126#2,4665251146,4665251147,,1,highway.footway
472310127,4665251188,4665251308,,1,highway.footway
472310128,4665251290,4665251183,,1,highway.footway
472310130,4665251292,4665251306,,1,highway.footway
472310131#0,4665251318,4665251145,,1,highway.footway
472310131#1,4665251145,4665251289,,1,highway.footway
472310131#2,4665251289,4665251310,,1,highway.footway
472310132#0,4665251146,4665251310,,1,highway.footway
472310132#1,4665251310,4665251308,,1,highway.footway
472310132#2,4665251308,4665251306,,1,highway.footway
472310132#3,4665251306,4665251292,,1,highway.footway
